,popularity,action,adventure,science_fiction,thriller,fantasy,crime,western,drama,family,animation,comedy,mystery,romance,war,history,music,horror,documentary,tv_movie,foreign
3182,0.279806,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3183,0.278543,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3184,0.27821999999999997,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3185,0.244094,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3186,0.276672,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3187,0.274362,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3188,0.741302,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3189,0.268271,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3190,0.267935,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3191,0.267577,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True
3192,0.128712,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3193,0.768409,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
3194,0.265883,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3195,0.265233,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3196,0.26418,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3197,0.264137,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3198,0.259988,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
3199,0.25984,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3200,0.259356,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3201,0.258571,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
3202,0.257241,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3203,0.25588,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3204,0.2552,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3205,0.253956,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3206,0.659884,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3207,0.248871,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3208,0.24644699999999997,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3209,0.245327,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3210,0.19023800000000002,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3211,0.244375,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
3212,0.243765,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3213,0.242941,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3214,0.24117,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3215,0.239048,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
3216,0.235312,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3217,0.23477199999999998,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3218,0.232479,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3219,0.447804,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3220,0.230107,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3221,0.22991599999999998,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3222,0.25704099999999996,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3223,0.22710999999999998,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3224,0.224721,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3225,0.224471,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3226,0.224208,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3227,0.22274699999999997,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3228,0.22223,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3229,0.222071,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3230,0.220417,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3231,0.219441,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3232,0.219277,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
3233,0.154973,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
3234,0.279117,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3235,0.21503000000000003,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
3236,0.214856,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3237,0.21403899999999998,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3238,0.079463,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3239,0.352054,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3240,0.204746,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3241,0.204302,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
3242,0.19789,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3243,0.193779,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3244,0.376053,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
3245,0.188351,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
3246,0.186719,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3247,0.18367999999999998,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3248,0.284963,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
3249,0.18099200000000001,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3250,0.180391,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3251,0.318063,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
3252,0.178752,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3253,0.17666500000000002,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3254,0.17363900000000002,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3255,0.172834,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3256,0.172791,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3257,0.168979,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3258,0.16875,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3259,0.19719,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3260,0.161881,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
3261,0.16159400000000002,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3262,0.160986,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3263,0.16095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3264,0.160382,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
3265,0.158418,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3266,0.1577,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3267,0.201483,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3268,0.156827,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3269,0.19986500000000001,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3270,0.156088,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
3271,0.15575999999999898,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3272,0.281186,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3273,0.154248,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3274,0.152386,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3275,0.251071,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3276,0.14765699999999898,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3277,0.258333,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3278,0.464581,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3280,0.14485399999999898,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3281,0.142175,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3282,0.14241099999999898,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3283,0.11308199999999999,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
3284,0.137976,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3285,0.136883,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3286,0.135015,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3287,0.134860999999999,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3288,0.134056999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
3289,0.09436,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3290,0.132306,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3291,0.086287,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3292,0.088877,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3293,0.130306,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3294,0.1298,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3295,0.128781,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3296,0.127309999999999,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3297,0.13356400000000002,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3298,0.152615,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3299,0.120405,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3300,0.117631,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3301,0.117211,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3302,0.11599000000000001,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False
3303,0.113456,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3304,0.111351,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3305,0.051507000000000004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3306,0.1087,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3307,0.10724500000000001,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3308,0.10473900000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3309,0.10378,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
3310,0.102845,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3311,0.10179500000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3312,0.101733,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3313,0.12131600000000001,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3314,0.012003,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3315,0.364854,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3316,0.093988,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3317,0.093841,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3318,0.092419,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
3319,0.092364,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3320,0.090252,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3321,0.08972000000000001,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3322,0.089104,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3323,0.088814,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3324,0.087966,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3325,0.086851,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
3326,0.085583,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3327,0.083339,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3328,0.07254,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3329,0.082898,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3330,0.329196,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3331,0.079309,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3332,0.161552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
3333,0.0769799999999999,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3334,0.076837,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3335,0.21029299999999998,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3336,0.012059,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
3337,0.077034,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
3338,0.068383,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3339,0.067761,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
3340,0.021371,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3341,0.064319,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3342,0.038133,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3343,0.06066900000000001,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3344,0.054939,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3345,0.049250999999999996,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3346,0.045194,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3347,0.044583,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False
3348,0.043578,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3349,0.042151999999999995,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3350,0.037627999999999995,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3351,0.033634,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3352,0.033615,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3353,0.030837,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3354,0.030719,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3355,0.142713,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
3356,0.13654000000000002,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
3357,0.042517,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3358,0.028143,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3359,0.020272,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False
3360,0.0175199999999999,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3361,0.089871,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
3362,0.030366000000000004,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
3363,0.007487000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3364,0.007325,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3365,0.002475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3366,0.005391,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
3367,0.0032380000000000004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
3368,0.002514,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
3369,0.0016820000000000001,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3370,0.001317,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3371,8.411577000000001,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3372,7.959227999999991,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3373,5.903353,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3374,5.711315,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3375,4.9551300000000005,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3376,4.50453,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3377,4.12352,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3378,3.5961879999999997,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3379,3.355611,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3380,3.1866790000000003,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3381,2.9944740000000003,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3382,2.9527400000000004,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3383,2.924415,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3384,2.776061,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
3385,2.754426,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3386,2.726573,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
3387,2.690458,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
3388,2.686643,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3389,2.6570139999999998,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3390,2.633754,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3391,2.6042490000000003,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3392,2.579776,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3393,2.454226,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
3394,2.4198049999999998,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3395,2.4115330000000004,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3396,2.2525049999999998,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
3397,2.2343,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
3398,2.208685,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
3399,2.164361,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3400,2.0267169999999997,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3401,1.9728259999999997,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3402,1.934043,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3403,1.888096,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3404,1.885979,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3405,1.8441189999999998,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
3406,1.825552,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
3407,1.821261,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3408,1.794214,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3409,1.710793,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
3410,1.6444720000000002,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3411,1.64314,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
3412,1.6402560000000002,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3413,1.620507,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
3414,1.592819,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
3415,1.531633,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3416,1.499109,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False
3417,1.493933,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3418,1.488615,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3419,1.482692,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3420,1.4810159999999999,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3421,1.4703629999999999,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3422,1.46909,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3423,1.465299,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3424,1.425344,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
3425,1.407986,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3426,1.401424,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
3427,1.388994,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
3428,1.36998,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3429,1.3677270000000001,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
3430,1.344998,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3431,1.301204,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False
3432,1.2851059999999999,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3433,1.246852,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3434,1.2465950000000001,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3435,1.246283,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3436,1.241191,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3437,1.240414,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3438,1.22871,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
3439,1.21550499999999,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3440,1.21340499999999,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3441,1.2120030000000002,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3442,1.20877099999999,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3443,1.205338,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3444,1.19533,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3445,1.176723,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3446,1.128994,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3447,1.123666,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3448,1.120851,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
3449,1.11981,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3450,1.116674,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3451,1.114169,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3452,1.111078,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
3453,1.109807,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3454,1.107689,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3455,1.105855,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3456,1.102011,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3457,1.081676,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3458,1.079441,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3459,1.074793,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3460,1.071695,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
3461,1.058691,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
3462,1.0583420000000001,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3463,1.055533,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3464,1.0542559999999999,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3465,1.052549,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
3466,1.0488950000000001,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
